permalink,name,homepage_url,category_list, market , funding_total_usd ,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H
/organization/6e59ec41-e9e5-4e9f-89d9-6309db4b4d30,BJM Laboratories,http://www.bjmlabs.com,"Dental,Manufacturing,Medical Device",Health Care,0,NO EXIT,ISR, ,Tel Aviv,Or Yehuda,0,1/1/92,1992-01,1992-Q0,1992,1/1/92,,989128,989128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/0cf42bba-b2e6-4c35-a0b4-2a7ca0d63bdb,Hagor Industries,http://www.hagor.com/,"Manufacturing,Military",Government and Military,0,NO EXIT,ISR, ,HaMerkaz,Kiriat Arieh,0,1/1/56,1956-01,1956-Q0,1956,1/1/56,,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/98a0b01d-fd6a-42fb-ae3e-c070af11ffad,Asine,https://www.asinegroup.com/,"Computer,Hardware,Industrial,Manufacturing",Consumer Electronics,0,NO EXIT,ISR, ,HaMerkaz,Hod Hasharon,0,1/1/99,1999-01,1999-Q0,1999,1/1/99,,0,0,0,0,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/726b9133-1190-4185-a737-96f3a104ff92,Amza,http://www.amza-ltd.com/,"Electronics,Manufacturing",Consumer Electronics,0,NO EXIT,ISR, ,HaMerkaz,Petah Tiqva,0,,,,,,,0,0,0,0,0,682151,0,0,0,0,0,0,0,9500000,3200000,0,0,0,0,0,0
/organization/0b8d274a-833b-4b8b-b9cd-bf40c749dcf8,Micro Diamond Technologies,https://www.mdtdental.com/,"Dental,Manufacturing,Medical Device",Health Care,0,NO EXIT,ISR, ,HaZafon,Affula,0,1/1/90,1990-01,1990-Q0,1990,1/1/90,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/a4c00b73-e2e0-4ca8-9e0c-f59326dc8908,Nirlat,http://en.nirlat.com/,"Consumer Goods,Manufacturing,Marketing",Consumer Goods,0,NO EXIT,ISR, ,HaMerkaz,Netanya,0,1/1/80,1980-01,1980-Q0,1980,1/1/80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/345b0ded-1a1b-4377-8505-7b60c1e42f08,Lageen Food Packaging,http://www.lageen.com/,"Manufacturing,Packaging Services",Administrative Services,0,NO EXIT,ISR, ,Hefa,Yagur,0,1/1/39,1939-01,1939-Q0,1939,1/1/39,,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0
/organization/635966b5-8579-4b7a-8e6a-b21e19165540,Gadot Biochemical Industries,http://www.gadotbio.com/,"Food and Beverage,Manufacturing",Food and Beverage,0,NO EXIT,ISR, ,Hefa,Haifa,0,1/1/64,1964-01,1964-Q0,1964,1/1/64,,106191,106191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/771d3e68-79fd-4c3c-9c1f-eee045a16b22,Lyntor,https://www.lyntor.com/,"Cyber Security,Information Technology",Information Technology,0,NO EXIT,ISR, ,HaMerkaz,Modi'in,0,1/1/16,2016-01,2016-Q0,2016,1/1/16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/11c63332-4ba8-4858-a9d1-df96e037d152,kWatti,http://www.kwatti.com/,"Consumer Electronics,Mobile Apps",Apps,0,NO EXIT,ISR, ,Tel Aviv,Ramat Gan,0,1/1/16,2016-01,2016-Q0,2016,1/1/16,,0,0,0,0,0,25549997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/5a63a041-8b73-4325-a886-b10a834ce1e3,CRMC,http://crmc.co.il,"Outsourcing,Project Management,Software",Administrative Services,0,NO EXIT,ISR, ,HaMerkaz,Kfar Malal,0,1/1/02,2002-01,2002-Q0,2002,1/1/02,,0,0,0,0,0,75000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/7d39c364-216b-4ea5-b40f-63022c93d276,Synergy3DMed,http://synergy3dmed.com,"3D Printing,Animation,Medical Device",Health Care,0,NO EXIT,ISR, ,HaMerkaz,Netanya,0,1/1/16,2016-01,2016-Q0,2016,1/1/16,,377887,377887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/d3ee4297-78f0-4921-ad2b-811f076db972,Ugotit,https://www.ugotit.co.il/,"E-Commerce,E-Commerce Platforms,Marketplace,Mobile Apps",Apps,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,8/1/18,2018-08,2018-Q3,2018,8/1/18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/787e8097-f8eb-46a7-b8f0-b1a43a95f2d4,Databin,https://www.data-bins.info/,"Apps,Mobile Devices,Software",Apps,0,NO EXIT,ISR, ,HaDarom,Ashdod,0,1/1/15,2015-01,2015-Q0,2015,1/1/15,,500000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/4b75961f-b8ca-4a7d-8f40-bafab5197e8a,KS Advanced Systems,http://www.kns-systems.com,"Manufacturing,Nanotechnology,Semiconductor",Hardware,0,NO EXIT,ISR, ,HaMerkaz,Ness Ziona,0,,,,,,,0,0,0,0,0,0,307227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/a5d571ef-6600-4414-affb-530faf548983,TopCart,http://www.topcart.co/,Retail,Commerce and Shopping,0,NO EXIT,ISR, ,Tel Aviv,Ramat Hasharon,0,1/1/16,2016-01,2016-Q0,2016,1/1/16,,305306,305306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/c0856028-6092-4126-829d-5ee5311d2640,AgriDrones Solutions,https://www.agridrones.co.il/,"Agriculture,Drones",Agriculture and Farming,0,NO EXIT,ISR, ,Tel Aviv,Ramat Gan,0,1/1/17,2017-01,2017-Q0,2017,1/1/17,,2600000,2600000,0,0,0,0,0,0,0,0,0,0,0,11250000,0,0,0,0,0,0,0
/organization/ec14cbaf-e47a-44d1-8d10-53dbb5fb80a4,MotorHome,http://www.motorhome.co.il/,"Rental,Travel,Travel Agency",Commerce and Shopping,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/221bf755-2aec-4b83-b322-7a2a49a6a30e,FullProof,https://www.fullproof.io/,"E-Learning,Education",Education,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/16,2016-01,2016-Q0,2016,1/1/16,,0,0,0,0,0,0,0,0,0,0,0,0,0,2910000,0,0,0,0,0,0,0
/organization/46bfb22a-8623-4269-a851-d92627c66d67,iShence AgTech,https://www.ishence-grow.com,"Agriculture,Information Technology",Agriculture and Farming,0,NO EXIT,ISR, ,HaMerkaz,`ein Hahoresh,0,1/1/19,2019-01,2019-Q0,2019,1/1/19,,2000000,2000000,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/3764eda9-f5b8-460b-a5b6-e4a6eca3d15c,iCobots,https://icobots.com/,"Collaboration,Robotics",Hardware,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/15,2015-01,2015-Q0,2015,1/1/15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/bccd514d-0475-4a28-9e78-9e8450b37a74,Speaxit,https://www.speaxit.co.il,"Education,Internet",Education,0,NO EXIT,ISR, ,Hefa,Caesarea,0,1/1/16,2016-01,2016-Q0,2016,1/1/16,,150000,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/cc472e4e-576c-473f-ad93-44d45d9fec23,HopaYacht,https://hopayacht.com,"E-Commerce,Leisure,Travel",Commerce and Shopping,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv-yafo,0,1/1/16,2016-01,2016-Q0,2016,1/1/16,,2700000,2700000,0,0,0,0,0,0,0,0,0,0,0,7250000,17500000,50000000,25000000,100000000,0,0,0
/organization/37b15c89-427b-4b68-81b5-27d563f96918,MyHomeDoc,http://www.my-homedoc.com,"Health Care,Medical Device",Health Care,0,NO EXIT,ISR, ,HaMerkaz,Ra'anana,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/2091436d-8a97-406f-92e0-84a5fbe54c61,Alef Bit Technologies,https://alefbitech.com/,"Cryptocurrency,Financial Services,Trading Platform",Financial Services,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/18,2018-01,2018-Q0,2018,1/1/18,,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,8000000,5500000,0,0,0,0,0
/organization/6cad276f-3b1b-4ebe-9ff3-da39b29a6a6b,W Cycle,http://www.w-cycle.com/,"Delivery Service,Food and Beverage,Manufacturing,Packaging Services",Administrative Services,0,NO EXIT,ISR, ,Hefa,Ganshmuel,0,1/1/17,2017-01,2017-Q0,2017,1/1/17,,0,0,0,0,0,0,0,0,0,0,0,0,0,4668955,0,0,0,0,0,0,0
/organization/fef71cfc-a13c-40bd-ad98-51f716b80ca0,VAYOMAR,https://www.vayomar.com/,"Consulting,Management Consulting",Professional Services,0,NO EXIT,ISR, ,HaMerkaz,Ra'anana,0,1/1/03,2003-01,2003-Q0,2003,1/1/03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/99d3e0f1-a59b-4ecd-b035-5e201e82f512,FitNutsPro,https://www.fitnutspro.com,"Fitness,Wellness",Health Care,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/18,2018-01,2018-Q0,2018,1/1/18,,31548,31548,0,0,83873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/feaccfc7-1b11-4f8f-8226-309ef4908919,Jugumi,https://www.jugumi.com/,"Collaboration,Internet",Internet Services,0,NO EXIT,ISR, ,Tel Aviv,Ramat Gan,0,1/1/18,2018-01,2018-Q0,2018,1/1/18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/400f9ad9-9414-494d-aa5a-4c545365595a,Quanta App,https://quantaapp.com,"E-Commerce,Software,Web Apps,Web Design",Apps,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/18,2018-01,2018-Q0,2018,1/1/18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/ce1c2719-f38d-4073-b797-06c8dc90c427,Study Hebrew,https://www.studyhebrew.net/,"E-Learning,Education",Education,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/17,2017-01,2017-Q0,2017,1/1/17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/88e88377-9fce-40e9-8b07-f11430ad13d8,DMATE,https://www.dmate-billing.com,"Billing,Telecommunications",Hardware,0,NO EXIT,ISR, ,HaMerkaz,Rosh Ha'ayin,0,,,,,,,0,0,0,0,0,0,488457,0,0,0,0,0,0,1615376,0,0,0,0,0,0,0
/organization/cd15b34d-eac6-4b3e-918c-4a3f46de2426,Tortech Nano Fibers,https://www.tortechnano.com/,"Industrial,Manufacturing,Nanotechnology",Manufacturing,0,NO EXIT,ISR, ,HaZafon,Ma'alot Tarshiha,0,1/1/10,2010-01,2010-Q0,2010,1/1/10,,0,0,0,0,0,0,0,0,0,0,0,0,0,1262880,0,0,0,0,0,0,0
/organization/70e535a2-e3b1-4878-8f44-f22173ec1723,LinkCaring,https://www.linkcaring.com/,"Health Care,Information Services,Information Technology,Medical",Health Care,0,NO EXIT,ISR, ,HaDarom,Lehavim,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,3500000,5600000,7500000,20000000,0,0,0
/organization/b022e05e-0991-4ffb-b6e3-d4b54c189eee,Adcom Computers and Communications,http://www.adcom.co.il/,"Electronics,Test and Measurement",Consumer Electronics,0,NO EXIT,ISR, ,HaMerkaz,Kfar Saba,0,1/1/78,1978-01,1978-Q0,1978,1/1/78,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/bf04eded-ad10-4107-bc53-c1abfb0e3366,Invoice4u,https://www.invoice4u.co.il/,"Financial Services,Software",Financial Services,0,NO EXIT,ISR, ,Hefa,Haifa,0,,,,,,,380000,380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/7d5452d9-100b-442e-a525-1df60f57f7bf,Mida Software,https://www.mida.co.il/,"Recruiting,Software",Professional Services,0,NO EXIT,ISR, ,Hefa,Qiryat Bialik,0,1/1/89,1989-01,1989-Q0,1989,1/1/89,,2000000,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/6ceb7ed4-ed22-4f2a-b6fd-16f68712e69d,BioSy,https://biosy-int.com/,"Hardware,Health Care,Medical,Software",Hardware,0,NO EXIT,ISR, ,HaMerkaz,Hod Hasharon,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/7332acd5-4e02-49da-bb3b-5c8abfd972c7,Mottes Tensiometers,https://www.tensiograph.com/,"Agriculture,Information Technology,Manufacturing",Agriculture and Farming,0,NO EXIT,ISR, ,Hefa,Karkur,0,1/1/78,1978-01,1978-Q0,1978,1/1/78,,0,0,0,0,0,0,0,0,0,60000000,0,0,0,0,10000000,0,0,0,0,0,0
/organization/5243aeae-d96d-4126-97cc-c8b5a53d9df1,Financial Technologies,http://ftlsoft.com/,"Computer,Software",Consumer Electronics,0,NO EXIT,ISR, ,HaMerkaz,Petah Tiqva,0,1/1/07,2007-01,2007-Q0,2007,1/1/07,,0,0,0,0,0,0,484571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/1d96596f-53b3-4a39-8df3-6025311bb920,Starling,http://www.starling3d.com/,3D Printing,Manufacturing,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,,,,,,,0,0,0,0,0,130159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/4520db44-c2e9-42b2-9e13-db395dad53b7,Optisiv,http://www.optisiv.com/,"Electronics,Laser",Consumer Electronics,0,NO EXIT,ISR, ,HaMerkaz,Einat,0,1/1/07,2007-01,2007-Q0,2007,1/1/07,,0,0,0,0,0,0,0,0,0,0,0,0,0,10666666,0,0,0,0,0,0,0
/organization/d2349740-998b-47b4-889f-8e0ededc01ca,Fan Ye Tutor,https://www.dafdef.co.il/,"Education,Internet",Education,0,NO EXIT,ISR, ,Tel Aviv,Qiryat Ono,0,,,,,,,0,0,0,0,0,0,0,64559,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/6ac0848c-ccd5-4ac3-b263-22f05f56e8e8,Agrosoft,https://www.eng.agrosoft.co.il/,"Computer,Software",Consumer Electronics,0,NO EXIT,ISR, ,HaMerkaz,Savyon,0,,,,,,,750000,750000,0,0,0,65000000,0,0,0,0,0,0,0,3759387,29000000,0,0,0,0,0,0
/organization/fb1fe64d-4dce-451c-987a-8473df18bfd6,Digital Confidence,http://www.digitalconfidence.com/,"Computer,Software",Consumer Electronics,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/09,2009-01,2009-Q0,2009,1/1/09,,3000000,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/0692adf1-9a63-4e25-ac43-dc50ab20f4ba,ADVESOFT,http://www.advesoft.co.il,"Computer,Software",Consumer Electronics,0,NO EXIT,ISR, ,HaMerkaz,Rehovot,0,1/1/05,2005-01,2005-Q0,2005,1/1/05,,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/ec3fbcc6-2354-4066-9898-03aa04391c44,QSM Programming,https://qsm.co.il/,"Banking,Finance,Software",Financial Services,0,NO EXIT,ISR, ,Tel Aviv,Bene Beraq,0,1/1/99,1999-01,1999-Q0,1999,1/1/99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,0,0
/organization/88362881-dede-4292-8d0c-ba80554aa43b,Altman Health,https://www.altman.co.il/,"Health Care,Pharmaceutical",Health Care,0,NO EXIT,ISR, ,Tel Aviv,Or Yehuda,0,1/1/05,2005-01,2005-Q0,2005,1/1/05,,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/42ab9f12-2884-4964-8cf1-f363e62743da,Efal Agri,http://www.efalagri.com/,"Agriculture,Chemical",Agriculture and Farming,0,NO EXIT,ISR, ,HaMerkaz,Netanya,0,1/1/77,1977-01,1977-Q0,1977,1/1/77,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/ddb93547-5463-4ba0-a4d4-87d5773ed32b,Meitav tec,http://www.meitavtec.com/,"Electronics,Manufacturing",Consumer Electronics,0,NO EXIT,ISR, ,HaMerkaz,Rishon Letsiyon,0,1/1/89,1989-01,1989-Q0,1989,1/1/89,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/49464a17-adfc-4e79-9dd8-ef8f2579a0b6,Dosentrx,https://www.dosentrx.com/,"Health Care,Medical Device",Health Care,0,NO EXIT,ISR, ,Yerushalayim,Hartuv,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/01a12d11-cd1b-4bb6-a5f4-9eb8341574d3,GV Cosmetics,http://www.gvcosmetics.com/en,"Cosmetics,Manufacturing",Consumer Goods,0,NO EXIT,ISR, ,HaMerkaz,Petah Tiqwa,0,1/1/93,1993-01,1993-Q0,1993,1/1/93,,436303,436303,0,0,0,0,0,21827,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/6b1cd4b8-dd67-48f3-bc69-2ff79a38f2d8,Licompass Tech,http://www.en.licompass.com,Information Technology,Information Technology,0,NO EXIT,ISR, ,HaZafon,Misgav,0,1/1/12,2012-01,2012-Q0,2012,1/1/12,,0,0,0,0,0,0,0,0,0,0,0,0,0,233000,0,0,0,0,0,0,0
/organization/2d64bb64-4e83-4dae-815f-978d386e36dd,Foamotive,http://www.foamotive.com/,"Automotive,Manufacturing",Manufacturing,0,NO EXIT,ISR, ,HaZafon,Shluhot,0,1/1/05,2005-01,2005-Q0,2005,1/1/05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/ce03ded8-9170-4b3a-910b-8de06b7a740a,Shalon Chemical Industries,http://www.shalon.co.il/,"Manufacturing,Military",Government and Military,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/68,1968-01,1968-Q0,1968,1/1/68,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/a41ef71a-eae0-41d5-93e7-496795c8739e,Picangelo,http://picangelo.com,"Developer Tools,Information Technology",Information Technology,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/75816eb0-2add-412b-a609-9114bcc8591d,Treitel Chemical Engineering,http://www.treitel.co.il/,"Chemical,Water Purification",Science and Engineering,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/64,1964-01,1964-Q0,1964,1/1/64,,3001000,3001000,0,0,0,0,0,0,0,0,0,0,0,17000000,0,0,0,0,0,0,0
/organization/821cd28b-0b21-4221-99d3-397900bffdd4,AcadeME Israel,http://academeusa.com,"Consulting,Recruiting",Professional Services,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,,,,,,,0,0,0,0,0,0,431885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/bee8a784-9730-427b-9f9d-a0d4ad8e1aa4,SlitLED Israel,https://www.slitled.com/,Medical Device,Health Care,0,NO EXIT,ISR, ,HaZafon,Yokneam,0,1/1/17,2017-01,2017-Q0,2017,1/1/17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/b6742f50-f9d8-4114-8f65-a50661931ce3,iCelebrate Israel,http://icelebrate.co.il/english,"Events,Internet",Events,0,NO EXIT,ISR, ,Yerushalayim,Jerusalem,0,,,,,,,0,0,0,0,0,0,110406,27623,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/888dbe5e-c017-416a-9aa5-c85a55940020,SHOUT GROUP,https://www.shout.market,Marketing,Sales and Marketing,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/16,2016-01,2016-Q0,2016,1/1/16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/e3a6e858-995b-4d45-9c0a-d1c07b3f6031,Rider Travel,http://rider.travel/,"Leisure,Tourism,Travel",Community and Lifestyle,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/14,2014-01,2014-Q0,2014,1/1/14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/18b630da-ba15-44b8-a3d8-f17ec6c48cc9,WeFix App,https://wefixapp.com/,"Consumer,Professional Services",Other,0,NO EXIT,ISR, ,Tel Aviv,Holon,0,1/1/13,2013-01,2013-Q0,2013,1/1/13,,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/f055c53b-7e72-42bb-8a07-cbb01f8e416f,bit Israel,http://www.bitpay.co.il/,"Apps,Software",Apps,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,,,,,,,121413,121413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/6fe31c0a-438c-48c2-97d3-d4a03bdd49ee,Where App,https://wherehappyhour.com/,"Information Technology,Social Network",Information Technology,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/19,2019-01,2019-Q0,2019,1/1/19,,1800000,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/8ffeff64-0c51-4630-a70d-5af264dd876d,NETO Israel,https://neto.work/,"Professional Services,Recruiting",Other,0,NO EXIT,ISR, ,HaMerkaz,Modi'in,0,1/1/17,2017-01,2017-Q0,2017,1/1/17,,0,0,0,0,0,0,0,489000,0,0,0,0,0,0,5700000,0,0,0,0,0,0
/organization/26e25eab-839b-4987-9dc2-86524713b3af,Rollinom Israel,http://www.rollinom.co.il/,"3D Technology,Real Estate",Hardware,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/f26bec6e-2aed-4000-8821-cfcad9b95f4b,Mamagoose,http://www.tigris-tgs.com,"Tourism,Travel",Travel and Tourism,0,NO EXIT,ISR, ,HaZafon,Misgav,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/be41195b-28c2-4d27-ab53-c49c6072ca93,Ever Co,https://ever.co,"Information Technology,Software",Information Technology,0,NO EXIT,ISR, ,HaDarom,Ashdod,0,1/1/15,2015-01,2015-Q0,2015,1/1/15,,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000,11000000,0,0,0,0,0,0
/organization/33af94c3-1683-413e-a44e-857f2766a550,fesh,http://fesh.store,"E-Commerce,Internet",Commerce and Shopping,0,NO EXIT,ISR, ,HaMerkaz,Rosh Ha'ayin,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/d00d6178-e6ca-4ce2-bd43-56a6257aba06,Synthesis Israel,https://agilesynthesis.com/,"Consulting,Management Consulting",Professional Services,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,1/1/17,2017-01,2017-Q0,2017,1/1/17,,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0
/organization/6a0a1c7d-07d3-417a-bd3c-fed902a19f7c,Ipipe Israel,https://www.ipipe-tec.com,"Information Technology,Software",Information Technology,0,NO EXIT,ISR, ,Yerushalayim,Jerusalem,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/1051b340-0d92-4b43-a493-c34ec195e24f,Richard Bonn Technologies,http://www.bonn-cooling.com/,"Electronics,Industrial,Manufacturing",Consumer Electronics,0,NO EXIT,ISR, ,Hefa,Haifa,0,1/1/74,1974-01,1974-Q0,1974,1/1/74,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/8cb32309-8dbc-4a09-af9c-dfaedd421397,EyesOnT,http://eyesont.com/,"Information Technology,Telecommunications",Hardware,0,NO EXIT,ISR, ,HaMerkaz,Hod Hasharon,0,1/1/04,2004-01,2004-Q0,2004,1/1/04,,0,0,0,0,0,0,0,0,0,0,0,0,0,5635800,0,0,0,0,0,0,0
/organization/a6bcacf6-91a1-45d5-88ed-aec0d92b46cf,Superfine,https://www.superfinemicro.com/,"Industrial,Manufacturing,Oil and Gas",Energy,0,NO EXIT,ISR, ,HaZafon,Lavi,0,1/1/96,1996-01,1996-Q0,1996,1/1/96,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/8072b0fc-d9cf-4cc7-9473-4dca834f3226,Com4Com,https://www.com4com.com/,"Internet,Mobile Apps",Apps,0,NO EXIT,ISR, ,HaMerkaz,Hod Hasharon,0,1/1/06,2006-01,2006-Q0,2006,1/1/06,,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/1c05da34-5650-41a3-926a-a8c817e2ab74,Blades Technology,http://www.btl.co.il,"Aerospace,Manufacturing",Manufacturing,0,NO EXIT,ISR, ,HaZafon,Nahariyya,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/97f4d949-05d3-4653-9021-1830700eb893,AMICELL,https://www.amicell.co.il,"Battery,Manufacturing",Energy,0,NO EXIT,ISR, ,HaDarom,Ashdod,0,1/1/89,1989-01,1989-Q0,1989,1/1/89,,0,0,0,1139926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/b811eeae-1062-4a44-8c36-b69bb1e9a3db,Palziv,https://www.palziv.com/,"Agriculture,Manufacturing,Packaging Services",Administrative Services,0,NO EXIT,ISR, ,HaZafon,Shluhot,0,1/1/74,1974-01,1974-Q0,1974,1/1/74,,0,0,0,0,0,0,0,0,52790506,0,0,0,0,0,0,0,0,0,0,0,0
/organization/51b156ef-f579-4738-a89d-3e62df3e9ad9,LoyaltyDog,https://loyalty.dog/,"Advertising,Big Data,Digital Marketing",Advertising,0,NO EXIT,ISR, ,Hefa,Haifa,0,1/1/17,2017-01,2017-Q0,2017,1/1/17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/b0375706-70d5-4187-b573-9ebb5b3fe40a,TING Global,https://ting.global/,Gaming,Gaming,0,NO EXIT,ISR, ,Tel Aviv,Tel Aviv,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/organization/28f3d95f-0f58-45bd-a217-ed0dcb8dbe67,Wine Water,http://winewater.com/,"Water,Wine And Spirits",Food and Beverage,0,NO EXIT,ISR, ,HaZafon,Rosh Pinna,0,,,,,,,0,0,0,0,0,0,0,0,275000000,0,0,0,0,0,0,0,0,0,0,0,0
